Assuming page size is 4 KB
8
8

Global6: Testing associativity of L1 TLB.
   entries, array size (KB), stride (KB), latency
   68, 1114112.00, 16384.000000, 197.659473
   68, 1324909.88, 19483.968750, 197.294336
   68, 1575592.41, 23170.476562, 197.780273
   68, 1873705.47, 27554.492188, 197.439551
   68, -1966080.00, 32768.000000, OOM.
   68, -1544484.25, 38967.937500, OOM.
   68, -1043119.19, 46340.953125, OOM.
   68, -446893.06, 55108.984375, OOM.
   69,    0.54, 0.007812, 186.797559
   69,    0.54, 0.007812, 186.575684
   69,    0.54, 0.007812, 186.792773
   69,    1.08, 0.015625, 186.363965
   69,    1.08, 0.015625, 186.610547
   69,    1.08, 0.015625, 186.401660
   69,    1.62, 0.023438, 186.576758
   69,    1.62, 0.023438, 186.403125
   69,    2.16, 0.031250, 186.775488
   69,    2.70, 0.039062, 186.622656
   69,    3.23, 0.046875, 186.592383
   69,    3.77, 0.054688, 186.454785
   69,    4.31, 0.062500, 186.673828
   69,    5.39, 0.078125, 186.620117
   69,    5.93, 0.085938, 186.721582
   69,    7.01, 0.101562, 186.541113
   69,    8.62, 0.125000, 186.704883
   69,   10.24, 0.148438, 186.517969
   69,   12.40, 0.179688, 186.748730
   69,   14.55, 0.210938, 186.537793
   69,   17.25, 0.250000, 186.701953
   69,   20.48, 0.296875, 186.601172
   69,   24.26, 0.351562, 186.781348
   69,   29.11, 0.421875, 186.470508
   69,   34.50, 0.500000, 186.699805
   69,   40.97, 0.593750, 186.599023
   69,   49.05, 0.710938, 186.860547
   69,   58.22, 0.843750, 186.455176
   69,   69.00, 1.000000, 186.714258
   69,   81.94, 1.187500, 186.432129
   69,   97.57, 1.414062, 186.937500
   69,  115.90, 1.679688, 186.688770
   69,  138.00, 2.000000, 186.685059
   69,  163.88, 2.375000, 186.600488
   69,  195.14, 2.828125, 186.641602
   69,  232.34, 3.367188, 186.646582
   69,  276.00, 4.000000, 186.702148
   69,  328.29, 4.757812, 186.531250
   69,  390.28, 5.656250, 186.451270
   69,  464.13, 6.726562, 186.575488
   69,  552.00, 8.000000, 186.730273
   69,  656.58, 9.515625, 186.458398
   69,  780.56, 11.312500, 186.467578
   69,  928.27, 13.453125, 186.642383
   69, 1104.00, 16.000000, 186.720215
   69, 1312.62, 19.023438, 186.536914
   69, 1561.12, 22.625000, 186.761426
   69, 1856.53, 26.906250, 186.440918
   69, 2208.00, 32.000000, 189.593555
   69, 2625.77, 38.054688, 190.099512
   69, 3122.79, 45.257812, 190.773438
   69, 3713.60, 53.820312, 191.069824
   69, 4416.00, 64.000000, 192.215234
   69, 5251.55, 76.109375, 193.154395
   69, 6245.04, 90.507812, 194.637207
   69, 7426.66, 107.632812, 195.667676
   69, 8832.00, 128.000000, 197.666016
   69, 10503.09, 152.218750, 197.402051
   69, 12490.08, 181.015625, 197.574414
   69, 14853.33, 215.265625, 197.396582
   69, 17664.00, 256.000000, 197.677637
   69, 21006.19, 304.437500, 197.466309
   69, 24980.70, 362.039062, 197.776074
   69, 29707.20, 430.539062, 197.283105
   69, 35328.00, 512.000000, 197.634766
   69, 42012.38, 608.875000, 197.227344
   69, 49961.39, 724.078125, 197.553418
   69, 59414.39, 861.078125, 197.231738
   69, 70656.00, 1024.000000, 197.676562
   69, 84024.75, 1217.750000, 197.497461
   69, 99922.78, 1448.156250, 197.603711
   69, 118828.78, 1722.156250, 197.478223
   69, 141312.00, 2048.000000, 197.673828
   69, 168049.50, 2435.500000, 197.338965
   69, 199845.56, 2896.312500, 197.447949
   69, 237657.56, 3444.312500, 197.510352
   69, 282624.00, 4096.000000, 197.643359
   69, 336098.46, 4870.992188, 197.248633
   69, 399690.59, 5792.617188, 197.610645
   69, 475315.12, 6888.625000, 197.465137
   69, 565248.00, 8192.000000, 197.642871
   69, 672196.92, 9741.984375, 197.258887
   69, 799381.17, 11585.234375, 197.478320
   69, 950630.25, 13777.250000, 197.537305
   69, 1130496.00, 16384.000000, 197.705957
   69, 1344393.84, 19483.968750, 197.317285
   69, 1598762.88, 23170.476562, 197.779883
   69, 1901259.96, 27554.492188, OOM.
   69, -1933312.00, 32768.000000, OOM.
   69, -1505516.31, 38967.937500, OOM.
   69, -996778.23, 46340.953125, OOM.
   69, -391784.08, 55108.984375, OOM.
   70,    0.55, 0.007812, 186.604102
   70,    0.55, 0.007812, 186.771777
   70,    0.55, 0.007812, 186.613086
   70,    1.09, 0.015625, 186.582422
   70,    1.09, 0.015625, 186.425488
   70,    1.09, 0.015625, 186.565430
   70,    1.64, 0.023438, 186.393457
   70,    1.64, 0.023438, 186.585059
   70,    2.19, 0.031250, 186.597363
   70,    2.73, 0.039062, 186.883594
   70,    3.28, 0.046875, 186.376367
   70,    3.83, 0.054688, 186.676465
   70,    4.38, 0.062500, 186.451465
   70,    5.47, 0.078125, 186.783789
   70,    6.02, 0.085938, 186.515820
   70,    7.11, 0.101562, 186.770605
   70,    8.75, 0.125000, 186.516016
   70,   10.39, 0.148438, 186.729297
   70,   12.58, 0.179688, 186.544336
   70,   14.77, 0.210938, 186.712402
   70,   17.50, 0.250000, 186.486035
   70,   20.78, 0.296875, 186.794434
   70,   24.61, 0.351562, 186.584668
   70,   29.53, 0.421875, 186.672363
   70,   35.00, 0.500000, 186.456348
   70,   41.56, 0.593750, 186.765332
   70,   49.77, 0.710938, 186.648340
   70,   59.06, 0.843750, 186.686914
   70,   70.00, 1.000000, 186.484473
   70,   83.12, 1.187500, 186.668945
   70,   98.98, 1.414062, 186.716504
   70,  117.58, 1.679688, 186.871777
   70,  140.00, 2.000000, 186.454980
   70,  166.25, 2.375000, 186.785449
   70,  197.97, 2.828125, 186.419824
   70,  235.70, 3.367188, 186.859473
   70,  280.00, 4.000000, 186.477344
   70,  333.05, 4.757812, 186.688477
   70,  395.94, 5.656250, 186.233984
   70,  470.86, 6.726562, 186.729492
   70,  560.00, 8.000000, 186.532324
   70,  666.09, 9.515625, 186.633105
   70,  791.88, 11.312500, 186.279492
   70,  941.72, 13.453125, 186.819727
   70, 1120.00, 16.000000, 186.430859
   70, 1331.64, 19.023438, 186.673730
   70, 1583.75, 22.625000, 186.549316
   70, 1883.44, 26.906250, 186.653711
   70, 2240.00, 32.000000, 189.318164
   70, 2663.83, 38.054688, 190.183496
   70, 3168.05, 45.257812, 190.473730
   70, 3767.42, 53.820312, 191.314648
   70, 4480.00, 64.000000, 191.989160
   70, 5327.66, 76.109375, 193.354297
   70, 6335.55, 90.507812, 194.315527
   70, 7534.30, 107.632812, 195.881934
   70, 8960.00, 128.000000, 197.452930
   70, 10655.31, 152.218750, 197.604297
   70, 12671.09, 181.015625, 197.369336
   70, 15068.59, 215.265625, 197.581738
   70, 17920.00, 256.000000, 197.467187
   70, 21310.62, 304.437500, 197.696582
   70, 25342.73, 362.039062, 197.591992
   70, 30137.73, 430.539062, 197.471680
   70, 35840.00, 512.000000, 197.472949
   70, 42621.25, 608.875000, 197.401465
   70, 50685.47, 724.078125, 197.337793
   70, 60275.47, 861.078125, 197.413672
   70, 71680.00, 1024.000000, 197.470703
   70, 85242.50, 1217.750000, 197.737305
   70, 101370.94, 1448.156250, 197.410449
   70, 120550.94, 1722.156250, 197.678613
   70, 143360.00, 2048.000000, 197.450684
   70, 170485.00, 2435.500000, 197.527930
   70, 202741.88, 2896.312500, 197.261328
   70, 241101.88, 3444.312500, 197.707129
   70, 286720.00, 4096.000000, 197.470117
   70, 340969.45, 4870.992188, 197.426465
   70, 405483.20, 5792.617188, 197.404687
   70, 482203.75, 6888.625000, 197.633887
   70, 573440.00, 8192.000000, 197.422168
   70, 681938.91, 9741.984375, 197.496191
   70, 810966.41, 11585.234375, 197.288965
   70, 964407.50, 13777.250000, 197.738965
   70, 1146880.00, 16384.000000, 197.439746
   70, 1363877.81, 19483.968750, 197.521387
   70, 1621933.36, 23170.476562, 197.544336
   70, 1928814.45, 27554.492188, OOM.
   70, -1900544.00, 32768.000000, OOM.
   70, -1466548.38, 38967.937500, OOM.
   70, -950437.28, 46340.953125, OOM.
   70, -336675.09, 55108.984375, OOM.
   71,    0.55, 0.007812, 186.793848
   71,    0.55, 0.007812, 186.554004
   71,    0.55, 0.007812, 186.798730
   71,    1.11, 0.015625, 186.371875
   71,    1.11, 0.015625, 186.572461
   71,    1.11, 0.015625, 186.341113
   71,    1.66, 0.023438, 186.551465
   71,    1.66, 0.023438, 186.334082
   71,    2.22, 0.031250, 186.807813
   71,    2.77, 0.039062, 186.655566
   71,    3.33, 0.046875, 186.569336
   71,    3.88, 0.054688, 186.429395
   71,    4.44, 0.062500, 186.675586
   71,    5.55, 0.078125, 186.568457
   71,    6.10, 0.085938, 186.685059
   71,    7.21, 0.101562, 186.562891
   71,    8.88, 0.125000, 186.711719
   71,   10.54, 0.148438, 186.501855
   71,   12.76, 0.179688, 186.717773
   71,   14.98, 0.210938, 186.538086
   71,   17.75, 0.250000, 186.709863
   71,   21.08, 0.296875, 186.554590
   71,   24.96, 0.351562, 186.775488
   71,   29.95, 0.421875, 186.421875
   71,   35.50, 0.500000, 186.642188
   71,   42.16, 0.593750, 186.615723
   71,   50.48, 0.710938, 186.841797
   71,   59.91, 0.843750, 186.437500
   71,   71.00, 1.000000, 186.708789
   71,   84.31, 1.187500, 186.440137
   71,  100.40, 1.414062, 186.873145
   71,  119.26, 1.679688, 186.634766
   71,  142.00, 2.000000, 186.672656
   71,  168.62, 2.375000, 186.624902
   71,  200.80, 2.828125, 186.610449
   71,  239.07, 3.367188, 186.660645
   71,  284.00, 4.000000, 186.702148
   71,  337.80, 4.757812, 186.498730
   71,  401.59, 5.656250, 186.426172
   71,  477.59, 6.726562, 186.503027
   71,  568.00, 8.000000, 186.711328
   71,  675.61, 9.515625, 186.398926
   71,  803.19, 11.312500, 186.492969
   71,  955.17, 13.453125, 186.582324
   71, 1136.00, 16.000000, 186.664355
   71, 1350.66, 19.023438, 186.472852
   71, 1606.38, 22.625000, 186.783301
   71, 1910.34, 26.906250, 186.453418
   71, 2272.00, 32.000000, 189.425098
   71, 2701.88, 38.054688, 189.919922
   71, 3213.30, 45.257812, 190.619043
   71, 3821.24, 53.820312, 191.037402
   71, 4544.00, 64.000000, 192.244141
   71, 5403.77, 76.109375, 193.025879
   71, 6426.05, 90.507812, 194.575488
   71, 7641.93, 107.632812, 195.559961
   71, 9088.00, 128.000000, 197.621484
   71, 10807.53, 152.218750, 197.437207
   71, 12852.11, 181.015625, 197.582520
   71, 15283.86, 215.265625, 197.336621
   71, 18176.00, 256.000000, 197.630371
   71, 21615.06, 304.437500, 197.474707
   71, 25704.77, 362.039062, 197.818457
   71, 30568.27, 430.539062, 197.284277
   71, 36352.00, 512.000000, 197.633105
   71, 43230.12, 608.875000, 197.218359
   71, 51409.55, 724.078125, 197.532324
   71, 61136.55, 861.078125, 197.208984
   71, 72704.00, 1024.000000, 197.653516
   71, 86460.25, 1217.750000, 197.519434
   71, 102819.09, 1448.156250, 197.592578
   71, 122273.09, 1722.156250, 197.450000
   71, 145408.00, 2048.000000, 197.681445
   71, 172920.50, 2435.500000, 197.332227
   71, 205638.19, 2896.312500, 197.430762
   71, 244546.19, 3444.312500, 197.484473
   71, 290816.00, 4096.000000, 197.624805
   71, 345840.45, 4870.992188, 197.167871
   71, 411275.82, 5792.617188, 197.561914
   71, 489092.38, 6888.625000, 197.460840
   71, 581632.00, 8192.000000, 197.648730
   71, 691680.89, 9741.984375, 197.251953
   71, 822551.64, 11585.234375, 197.496289
   71, 978184.75, 13777.250000, 197.565137
   71, 1163264.00, 16384.000000, 197.672852
   71, 1383361.78, 19483.968750, 197.256934
   71, 1645103.84, 23170.476562, 197.754492
   71, 1956368.95, 27554.492188, OOM.
   71, -1867776.00, 32768.000000, OOM.
   71, -1427580.44, 38967.937500, OOM.
   71, -904096.33, 46340.953125, OOM.
   71, -281566.11, 55108.984375, OOM.
   72,    0.56, 0.007812, 186.620117
   72,    0.56, 0.007812, 186.797656
   72,    0.56, 0.007812, 186.630566
   72,    1.12, 0.015625, 186.570117
   72,    1.12, 0.015625, 186.380078
   72,    1.12, 0.015625, 186.567676
   72,    1.69, 0.023438, 186.353906
   72,    1.69, 0.023438, 186.538379
   72,    2.25, 0.031250, 186.613477
   72,    2.81, 0.039062, 186.854590
   72,    3.38, 0.046875, 186.413574
   72,    3.94, 0.054688, 186.701367
   72,    4.50, 0.062500, 186.506836
   72,    5.62, 0.078125, 186.783105
   72,    6.19, 0.085938, 186.474512
   72,    7.31, 0.101562, 186.796582
   72,    9.00, 0.125000, 186.498926
   72,   10.69, 0.148438, 186.714063
   72,   12.94, 0.179688, 186.550195
   72,   15.19, 0.210938, 186.757227
   72,   18.00, 0.250000, 186.484961
   72,   21.38, 0.296875, 186.740234
   72,   25.31, 0.351562, 186.594043
   72,   30.38, 0.421875, 186.657813
   72,   36.00, 0.500000, 186.486816
   72,   42.75, 0.593750, 186.822656
   72,   51.19, 0.710938, 186.639551
   72,   60.75, 0.843750, 186.667090
   72,   72.00, 1.000000, 186.506738
   72,   85.50, 1.187500, 186.665723
   72,  101.81, 1.414062, 186.669238
   72,  120.94, 1.679688, 186.834375
   72,  144.00, 2.000000, 186.510742
   72,  171.00, 2.375000, 186.820508
   72,  203.62, 2.828125, 186.424609
   72,  242.44, 3.367188, 186.858496
   72,  288.00, 4.000000, 186.485352
   72,  342.56, 4.757812, 186.688672
   72,  407.25, 5.656250, 186.227246
   72,  484.31, 6.726562, 186.691211
   72,  576.00, 8.000000, 186.488477
   72,  685.12, 9.515625, 186.629785
   72,  814.50, 11.312500, 186.315527
   72,  968.62, 13.453125, 186.812598
   72, 1152.00, 16.000000, 186.487305
   72, 1369.69, 19.023438, 186.683789
   72, 1629.00, 22.625000, 186.558594
   72, 1937.25, 26.906250, 186.657129
   72, 2304.00, 32.000000, 189.212207
   72, 2739.94, 38.054688, 190.247559
   72, 3258.56, 45.257812, 190.544238
   72, 3875.06, 53.820312, 191.190332
   72, 4608.00, 64.000000, 191.994824
   72, 5479.88, 76.109375, 193.310352
   72, 6516.56, 90.507812, 194.392969
   72, 7749.56, 107.632812, 195.834961
   72, 9216.00, 128.000000, 197.441797
   72, 10959.75, 152.218750, 197.648242
   72, 13033.12, 181.015625, 197.395801
   72, 15499.12, 215.265625, 197.545020
   72, 18432.00, 256.000000, 197.440820
   72, 21919.50, 304.437500, 197.654102
   72, 26066.81, 362.039062, 197.563867
   72, 30998.81, 430.539062, 197.480859
   72, 36864.00, 512.000000, 197.443164
   72, 43839.00, 608.875000, 197.444043
   72, 52133.62, 724.078125, 197.343555
   72, 61997.62, 861.078125, 197.409570
   72, 73728.00, 1024.000000, 197.464160
   72, 87678.00, 1217.750000, 197.725781
   72, 104267.25, 1448.156250, 197.419336
   72, 123995.25, 1722.156250, 197.693652
   72, 147456.00, 2048.000000, 197.443359
   72, 175356.00, 2435.500000, 197.524805
   72, 208534.50, 2896.312500, 197.250684
   72, 247990.50, 3444.312500, 197.705859
   72, 294912.00, 4096.000000, 197.421191
   72, 350711.44, 4870.992188, 197.411914
   72, 417068.44, 5792.617188, 197.419824
   72, 495981.00, 6888.625000, 197.694824
   72, 589824.00, 8192.000000, 197.457520
   72, 701422.88, 9741.984375, 197.487109
   72, 834136.88, 11585.234375, 197.297559
   72, 991962.00, 13777.250000, 197.731641
   72, 1179648.00, 16384.000000, 197.428223
   72, 1402845.75, 19483.968750, 197.434180
   72, 1668274.31, 23170.476562, 197.580762
   72, 1983923.44, 27554.492188, OOM.
   72, -1835008.00, 32768.000000, OOM.
   72, -1388612.50, 38967.937500, OOM.
   72, -857755.38, 46340.953125, OOM.
   72, -226457.12, 55108.984375, OOM.
   73,    0.57, 0.007812, 186.797852
   73,    0.57, 0.007812, 186.594727
   73,    0.57, 0.007812, 186.834961
   73,    1.14, 0.015625, 186.335547
   73,    1.14, 0.015625, 186.560059
   73,    1.14, 0.015625, 186.325879
   73,    1.71, 0.023438, 186.512402
   73,    1.71, 0.023438, 186.299512
   73,    2.28, 0.031250, 186.800195
   73,    2.85, 0.039062, 186.620313
   73,    3.42, 0.046875, 186.621191
   73,    3.99, 0.054688, 186.488672
   73,    4.56, 0.062500, 186.665234
   73,    5.70, 0.078125, 186.585449
   73,    6.27, 0.085938, 186.658789
   73,    7.41, 0.101562, 186.569922
   73,    9.12, 0.125000, 186.674316
   73,   10.84, 0.148438, 186.535937
   73,   13.12, 0.179688, 186.763867
   73,   15.40, 0.210938, 186.542578
   73,   18.25, 0.250000, 186.674609
   73,   21.67, 0.296875, 186.578418
   73,   25.66, 0.351562, 186.756250
   73,   30.80, 0.421875, 186.441016
   73,   36.50, 0.500000, 186.710156
   73,   43.34, 0.593750, 186.631055
   73,   51.90, 0.710938, 186.828516
   73,   61.59, 0.843750, 186.472559
   73,   73.00, 1.000000, 186.676074
   73,   86.69, 1.187500, 186.461035
   73,  103.23, 1.414062, 186.871387
   73,  122.62, 1.679688, 186.643750
   73,  146.00, 2.000000, 186.658887
   73,  173.38, 2.375000, 186.597461
   73,  206.45, 2.828125, 186.595801
   73,  245.80, 3.367188, 186.622363
   73,  292.00, 4.000000, 186.699512
   73,  347.32, 4.757812, 186.495313
   73,  412.91, 5.656250, 186.389258
   73,  491.04, 6.726562, 186.436133
   73,  584.00, 8.000000, 186.697070
   73,  694.64, 9.515625, 186.414746
   73,  825.81, 11.312500, 186.521094
   73,  982.08, 13.453125, 186.639844
   73, 1168.00, 16.000000, 186.703418
   73, 1388.71, 19.023438, 186.407227
   73, 1651.62, 22.625000, 186.751172
   73, 1964.16, 26.906250, 186.465430
   73, 2336.00, 32.000000, 189.538184
   73, 2777.99, 38.054688, 189.974707
   73, 3303.82, 45.257812, 190.613574
   73, 3928.88, 53.820312, 191.090527
   73, 4672.00, 64.000000, 192.218262
   73, 5555.98, 76.109375, 192.979980
   73, 6607.07, 90.507812, 194.467871
   73, 7857.20, 107.632812, 195.629004
   73, 9344.00, 128.000000, 197.616504
   73, 11111.97, 152.218750, 197.436328
   73, 13214.14, 181.015625, 197.595410
   73, 15714.39, 215.265625, 197.336035
   73, 18688.00, 256.000000, 197.672266
   73, 22223.94, 304.437500, 197.403516
   73, 26428.85, 362.039062, 197.780371
   73, 31429.35, 430.539062, 197.269727
   73, 37376.00, 512.000000, 197.627930
   73, 44447.88, 608.875000, 197.230566
   73, 52857.70, 724.078125, 197.534180
   73, 62858.70, 861.078125, 197.207910
   73, 74752.00, 1024.000000, 197.624219
   73, 88895.75, 1217.750000, 197.444922
   73, 105715.41, 1448.156250, 197.554199
   73, 125717.41, 1722.156250, 197.494922
   73, 149504.00, 2048.000000, 197.633203
   73, 177791.50, 2435.500000, 197.340234
   73, 211430.81, 2896.312500, 197.414746
   73, 251434.81, 3444.312500, 197.512891
   73, 299008.00, 4096.000000, 197.590234
   73, 355582.43, 4870.992188, 197.170215
   73, 422861.05, 5792.617188, 197.579297
   73, 502869.62, 6888.625000, 197.469531
   73, 598016.00, 8192.000000, 197.657129
   73, 711164.86, 9741.984375, 197.237793
   73, 845722.11, 11585.234375, 197.485742
   73, 1005739.25, 13777.250000, 197.552930
   73, 1196032.00, 16384.000000, 197.642383
   73, 1422329.72, 19483.968750, 197.240430
   73, 1691444.79, 23170.476562, 197.769922
   73, 2011477.93, 27554.492188, OOM.
   73, -1802240.00, 32768.000000, OOM.
   73, -1349644.56, 38967.937500, OOM.
   73, -811414.42, 46340.953125, OOM.
   73, -171348.14, 55108.984375, OOM.
   74,    0.58, 0.007812, 186.638477
   74,    0.58, 0.007812, 186.818848
   74,    0.58, 0.007812, 186.645410
   74,    1.16, 0.015625, 186.547754
   74,    1.16, 0.015625, 186.319336
   74,    1.16, 0.015625, 186.529395
   74,    1.73, 0.023438, 186.313477
   74,    1.73, 0.023438, 186.486523
   74,    2.31, 0.031250, 186.570312
   74,    2.89, 0.039062, 186.829004
   74,    3.47, 0.046875, 186.417773
   74,    4.05, 0.054688, 186.713477
   74,    4.62, 0.062500, 186.452539
   74,    5.78, 0.078125, 186.785547
   74,    6.36, 0.085938, 186.427246
   74,    7.52, 0.101562, 186.729883
   74,    9.25, 0.125000, 186.436914
   74,   10.98, 0.148438, 186.673633
   74,   13.30, 0.179688, 186.572656
   74,   15.61, 0.210938, 186.745508
   74,   18.50, 0.250000, 186.500391
   74,   21.97, 0.296875, 186.743359
   74,   26.02, 0.351562, 186.574219
   74,   31.22, 0.421875, 186.630859
   74,   37.00, 0.500000, 186.512305
   74,   43.94, 0.593750, 186.806738
   74,   52.61, 0.710938, 186.639746
   74,   62.44, 0.843750, 186.699414
   74,   74.00, 1.000000, 186.479199
   74,   87.88, 1.187500, 186.680273
   74,  104.64, 1.414062, 186.680859
   74,  124.30, 1.679688, 186.828125
   74,  148.00, 2.000000, 186.528809
   74,  175.75, 2.375000, 186.777734
   74,  209.28, 2.828125, 186.401172
   74,  249.17, 3.367188, 186.811621
   74,  296.00, 4.000000, 186.475488
   74,  352.08, 4.757812, 186.640820
   74,  418.56, 5.656250, 186.219727
   74,  497.77, 6.726562, 186.670508
   74,  592.00, 8.000000, 186.527441
   74,  704.16, 9.515625, 186.586719
   74,  837.12, 11.312500, 186.341504
   74,  995.53, 13.453125, 186.820410
   74, 1184.00, 16.000000, 186.478418
   74, 1407.73, 19.023438, 186.643262
   74, 1674.25, 22.625000, 186.551270
   74, 1991.06, 26.906250, 186.649414
   74, 2368.00, 32.000000, 189.317480
   74, 2816.05, 38.054688, 190.101953
   74, 3349.08, 45.257812, 190.449512
   74, 3982.70, 53.820312, 191.201367
   74, 4736.00, 64.000000, 191.979395
   74, 5632.09, 76.109375, 193.248926
   74, 6697.58, 90.507812, 194.287500
   74, 7964.83, 107.632812, 195.859375
   74, 9472.00, 128.000000, 197.393164
   74, 11264.19, 152.218750, 197.657520
   74, 13395.16, 181.015625, 197.396973
   74, 15929.66, 215.265625, 197.502637
   74, 18944.00, 256.000000, 197.454102
   74, 22528.38, 304.437500, 197.623145
   74, 26790.89, 362.039062, 197.608105
   74, 31859.89, 430.539062, 197.462598
   74, 37888.00, 512.000000, 197.423145
   74, 45056.75, 608.875000, 197.474414
   74, 53581.78, 724.078125, 197.321191
   74, 63719.78, 861.078125, 197.391504
   74, 75776.00, 1024.000000, 197.413086
   74, 90113.50, 1217.750000, 197.698828
   74, 107163.56, 1448.156250, 197.419141
   74, 127439.56, 1722.156250, 197.701660
   74, 151552.00, 2048.000000, 197.421973
   74, 180227.00, 2435.500000, 197.548633
   74, 214327.12, 2896.312500, 197.228027
   74, 254879.12, 3444.312500, 197.716113
   74, 303104.00, 4096.000000, 197.470898
   74, 360453.42, 4870.992188, 197.380176
   74, 428653.67, 5792.617188, 197.387891
   74, 509758.25, 6888.625000, 197.726172
   74, 606208.00, 8192.000000, 197.469824
   74, 720906.84, 9741.984375, 197.470508
   74, 857307.34, 11585.234375, 197.296387
   74, 1019516.50, 13777.250000, 197.732227
   74, 1212416.00, 16384.000000, 197.442676
   74, 1441813.69, 19483.968750, 197.471484
   74, 1714615.27, 23170.476562, 197.564063
   74, 2039032.42, 27554.492188, OOM.
   74, -1769472.00, 32768.000000, OOM.
   74, -1310676.62, 38967.937500, OOM.
   74, -765073.47, 46340.953125, OOM.
   74, -116239.16, 55108.984375, OOM.
   75,    0.59, 0.007812, 186.837305
   75,    0.59, 0.007812, 186.598730
   75,    0.59, 0.007812, 186.843262
   75,    1.17, 0.015625, 186.301758
   75,    1.17, 0.015625, 186.538672
   75,    1.17, 0.015625, 186.324023
   75,    1.76, 0.023438, 186.489941
   75,    1.76, 0.023438, 186.292578
   75,    2.34, 0.031250, 186.760645
   75,    2.93, 0.039062, 186.591992
   75,    3.52, 0.046875, 186.632031
   75,    4.10, 0.054688, 186.519434
   75,    4.69, 0.062500, 186.650684
   75,    5.86, 0.078125, 186.572852
   75,    6.45, 0.085938, 186.643359
   75,    7.62, 0.101562, 186.533398
   75,    9.38, 0.125000, 186.635645
   75,   11.13, 0.148438, 186.500391
   75,   13.48, 0.179688, 186.764941
   75,   15.82, 0.210938, 186.563184
   75,   18.75, 0.250000, 186.661523
   75,   22.27, 0.296875, 186.543457
   75,   26.37, 0.351562, 186.769531
   75,   31.64, 0.421875, 186.379395
   75,   37.50, 0.500000, 186.683594
   75,   44.53, 0.593750, 186.582324
   75,   53.32, 0.710938, 186.810059
   75,   63.28, 0.843750, 186.508203
   75,   75.00, 1.000000, 186.663672
   75,   89.06, 1.187500, 186.425684
   75,  106.05, 1.414062, 186.943262
   75,  125.98, 1.679688, 186.630469
   75,  150.00, 2.000000, 186.720801
   75,  178.12, 2.375000, 186.577539
   75,  212.11, 2.828125, 186.574023
   75,  252.54, 3.367188, 186.600391
   75,  300.00, 4.000000, 186.712598
   75,  356.84, 4.757812, 186.479004
   75,  424.22, 5.656250, 186.426855
   75,  504.49, 6.726562, 186.500000
   75,  600.00, 8.000000, 186.709766
   75,  713.67, 9.515625, 186.379199
   75,  848.44, 11.312500, 186.506738
   75, 1008.98, 13.453125, 186.683398
   75, 1200.00, 16.000000, 186.700879
   75, 1426.76, 19.023438, 186.464746
   75, 1696.88, 22.625000, 186.804395
   75, 2017.97, 26.906250, 186.483203
   75, 2400.00, 32.000000, 189.461621
   75, 2854.10, 38.054688, 190.010156
   75, 3394.34, 45.257812, 190.763281
   75, 4036.52, 53.820312, 191.107812
   75, 4800.00, 64.000000, 192.250195
   75, 5708.20, 76.109375, 193.119629
   75, 6788.09, 90.507812, 194.571191
   75, 8072.46, 107.632812, 195.698926
   75, 9600.00, 128.000000, 197.668066
   75, 11416.41, 152.218750, 197.494922
   75, 13576.17, 181.015625, 197.624414
   75, 16144.92, 215.265625, 197.320801
   75, 19200.00, 256.000000, 197.617480
   75, 22832.81, 304.437500, 197.463965
   75, 27152.93, 362.039062, 197.785156
   75, 32290.43, 430.539062, 197.281738
   75, 38400.00, 512.000000, 197.609082
   75, 45665.62, 608.875000, 197.232617
   75, 54305.86, 724.078125, 197.543750
   75, 64580.86, 861.078125, 197.227832
   75, 76800.00, 1024.000000, 197.656934
   75, 91331.25, 1217.750000, 197.489941
   75, 108611.72, 1448.156250, 197.631934
   75, 129161.72, 1722.156250, 197.524219
   75, 153600.00, 2048.000000, 197.656348
   75, 182662.50, 2435.500000, 197.330762
   75, 217223.44, 2896.312500, 197.419336
   75, 258323.44, 3444.312500, 197.525098
   75, 307200.00, 4096.000000, 197.610938
   75, 365324.41, 4870.992188, 197.142188
   75, 434446.29, 5792.617188, 197.579688
   75, 516646.88, 6888.625000, 197.513965
   75, 614400.00, 8192.000000, 197.646289
   75, 730648.83, 9741.984375, 197.302344
   75, 868892.58, 11585.234375, 197.508594
   75, 1033293.75, 13777.250000, 197.488379
   75, 1228800.00, 16384.000000, 197.666699
   75, 1461297.66, 19483.968750, 197.265723
   75, 1737785.74, 23170.476562, 197.805566
   75, 2066586.91, 27554.492188, OOM.
   75, -1736704.00, 32768.000000, OOM.
   75, -1271708.69, 38967.937500, OOM.
   75, -718732.52, 46340.953125, OOM.
   75, -61130.17, 55108.984375, OOM.
   76,    0.59, 0.007812, 186.653711
   76,    0.59, 0.007812, 186.810742
   76,    0.59, 0.007812, 186.662793
   76,    1.19, 0.015625, 186.524902
   76,    1.19, 0.015625, 186.303809
   76,    1.19, 0.015625, 186.506934
   76,    1.78, 0.023438, 186.321973
   76,    1.78, 0.023438, 186.506934
   76,    2.38, 0.031250, 186.545215
   76,    2.97, 0.039062, 186.784277
   76,    3.56, 0.046875, 186.432227
   76,    4.16, 0.054688, 186.677930
   76,    4.75, 0.062500, 186.434180
   76,    5.94, 0.078125, 186.768164
   76,    6.53, 0.085938, 186.506641
   76,    7.72, 0.101562, 186.775781
   76,    9.50, 0.125000, 186.495020
   76,   11.28, 0.148438, 186.682813
